http://data.doremus.org/org.doremus.ontology#U1_used_medium_of_performance,mop
http://data.doremus.org/org.doremus.ontology#U2_foresees_use_of_medium_of_performance,mop
http://data.doremus.org/org.doremus.ontology#U11_has_key,key
http://data.doremus.org/org.doremus.ontology#U12_has_genre,genre
http://data.doremus.org/org.doremus.ontology#U31_had_function,function
http://data.doremus.org/org.doremus.ontology#U35_foresees_function,function
http://data.doremus.org/org.doremus.ontology#U47_has_derivation_type,derivation
http://data.doremus.org/org.doremus.ontology#U227_has_content_type,RDAContentType
http://data.doremus.org/org.doremus.ontology#U227_has_work_type,work_type
